Package,Class,Method,Parameters,CC
org.apache.commons.collections4.map,UnmodifiableOrderedMapTest,makeFullMap,[],1
org.apache.commons.collections4.map,UnmodifiableOrderedMapTest,makeObject,[],1
org.apache.commons.collections4.map,UnmodifiableOrderedMapTest,testDecorateFactory,[],1
org.apache.commons.collections4.map,UnmodifiableOrderedMapTest,testUnmodifiable,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,getCompatibilityVersion,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,isPutAddSupported,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,isPutChangeSupported,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,isRemoveSupported,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,makeFullMap,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,makeObject,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testDecorateFactory,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testHeadMap,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testSubMap,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testTailMap,[],1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testUnmodifiable,[],1
org.apache.commons.collections4,DummyMap,clear,[],1
org.apache.commons.collections4,DummyMap,containsKey,[final Object key],1
org.apache.commons.collections4,DummyMap,containsValue,[final Object value],1
org.apache.commons.collections4,DummyMap,entrySet,[],1
org.apache.commons.collections4,DummyMap,get,[final Object key],1
org.apache.commons.collections4,DummyMap,isEmpty,[],1
org.apache.commons.collections4,DummyMap,keySet,[],1
org.apache.commons.collections4,DummyMap,put,[final K key, final V value],1
org.apache.commons.collections4,DummyMap,putAll,[final Map<? extends K, ? extends V> t],1
org.apache.commons.collections4,DummyMap,remove,[final Object key],1
org.apache.commons.collections4,DummyMap,size,[],1
org.apache.commons.collections4,DummyMap,values,[],1
org.apache.commons.collections4,MapPerformance,main,[final String[] args],1
org.apache.commons.collections4,MapPerformance,test,[final Map<String, String> map, final String name],2
org.apache.commons.collections4,MapPerformance,testAll,[],1
org.apache.commons.collections4,X,compareTo,[final X o],1
org.apache.commons.collections4,MapUtilsTest,getDecimalSeparator,[],2
org.apache.commons.collections4,MapUtilsTest,getPredicate,[],1
org.apache.commons.collections4,MapUtilsTest,testConvertResourceBundle,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugAndVerbosePrintCasting,[],2
org.apache.commons.collections4,MapUtilsTest,testDebugAndVerbosePrintNullMap,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrint,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintNullKey,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintNullKeyToMap1,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintNullKeyToMap2,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintNullLabel,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintNullLabelAndMap,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintNullStream,[],1
org.apache.commons.collections4,MapUtilsTest,testDebugPrintSelfReference,[],1
org.apache.commons.collections4,MapUtilsTest,testEmptyIfNull,[],1
org.apache.commons.collections4,MapUtilsTest,testFixedSizeMap,[],1
org.apache.commons.collections4,MapUtilsTest,testFixedSizeSortedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testGetBooleanValue,[],2
org.apache.commons.collections4,MapUtilsTest,testGetByteValue,[],1
org.apache.commons.collections4,MapUtilsTest,testGetDoubleValue,[],1
org.apache.commons.collections4,MapUtilsTest,testGetFloatValue,[],1
org.apache.commons.collections4,MapUtilsTest,testGetIntValue,[],1
org.apache.commons.collections4,MapUtilsTest,testGetLongValue,[],1
org.apache.commons.collections4,MapUtilsTest,testGetMap,[],1
org.apache.commons.collections4,MapUtilsTest,testGetNumber,[],2
org.apache.commons.collections4,MapUtilsTest,testGetNumberValueWithInvalidString,[],1
org.apache.commons.collections4,MapUtilsTest,testGetObject,[],1
org.apache.commons.collections4,MapUtilsTest,testGetShortValue,[],1
org.apache.commons.collections4,MapUtilsTest,testGetString,[],2
org.apache.commons.collections4,MapUtilsTest,testInvertEmptyMap,[],1
org.apache.commons.collections4,MapUtilsTest,testInvertMap,[],1
org.apache.commons.collections4,MapUtilsTest,testInvertMapNull,[],1
org.apache.commons.collections4,MapUtilsTest,testIsEmptyWithEmptyMap,[],1
org.apache.commons.collections4,MapUtilsTest,testIsEmptyWithNonEmptyMap,[],1
org.apache.commons.collections4,MapUtilsTest,testIsEmptyWithNull,[],1
org.apache.commons.collections4,MapUtilsTest,testIsNotEmptyWithEmptyMap,[],1
org.apache.commons.collections4,MapUtilsTest,testIsNotEmptyWithNonEmptyMap,[],1
org.apache.commons.collections4,MapUtilsTest,testIsNotEmptyWithNull,[],1
org.apache.commons.collections4,MapUtilsTest,testIterableMap,[],1
org.apache.commons.collections4,MapUtilsTest,testIterableSortedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testLazyMap,[],1
org.apache.commons.collections4,MapUtilsTest,testLazyMapFactory,[],1
org.apache.commons.collections4,MapUtilsTest,testLazyMapTransformer,[],2
org.apache.commons.collections4,MapUtilsTest,testLazySortedMapFactory,[],1
org.apache.commons.collections4,MapUtilsTest,testLazySortedMapTransformer,[],1
org.apache.commons.collections4,MapUtilsTest,testOrderedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testPopulateMap,[],1
org.apache.commons.collections4,MapUtilsTest,testPopulateMultiMap,[],1
org.apache.commons.collections4,MapUtilsTest,testPredicatedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testPutAll_Map_array,[],1
org.apache.commons.collections4,MapUtilsTest,testSafeAddToMap,[],1
org.apache.commons.collections4,MapUtilsTest,testSize,[],1
org.apache.commons.collections4,MapUtilsTest,testSize0,[],1
org.apache.commons.collections4,MapUtilsTest,testSizeNull,[],1
org.apache.commons.collections4,MapUtilsTest,testToProperties,[],1
org.apache.commons.collections4,MapUtilsTest,testToPropertiesEmpty,[],1
org.apache.commons.collections4,MapUtilsTest,testTransformedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testTransformedSortedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testUnmodifiableMap,[],1
org.apache.commons.collections4,MapUtilsTest,testUnmodifiableSortedMap,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrint,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintNullKey,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintNullKeyToMap1,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintNullKeyToMap2,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintNullLabel,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintNullLabelAndMap,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintNullStream,[],1
org.apache.commons.collections4,MapUtilsTest,testVerbosePrintSelfReference,[],1
org.apache.commons.collections4,MockTestCase,createMock,[final Class<?> name],1
org.apache.commons.collections4,MockTestCase,expect,[final T t],1
org.apache.commons.collections4,MockTestCase,registerMock,[final T mock],1
org.apache.commons.collections4,MockTestCase,replay,[],1
org.apache.commons.collections4,MockTestCase,verify,[],3
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,areEqualElementsDistinguishable,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,getNewSampleValues,[],4
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,getSampleKeys,[],2
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,getSampleValues,[],3
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,isAllowNullKey,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,isPutAddSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,isPutChangeSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,isTestSerialization,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,makeFullMap,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapAsMap,makeObject,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,getFullElements,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,isAddSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,isNullSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,isTestSerialization,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,makeConfirmedCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,makeConfirmedFullCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,makeFullCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,makeObject,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,resetEmpty,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapEntries,resetFull,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,getFullElements,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,isAddSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,isNullSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,isTestSerialization,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,makeFullCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,makeObject,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,resetEmpty,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeys,resetFull,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,getFullElements,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,isAddSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,isNullSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,isTestSerialization,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,makeFullCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapKeySet,makeObject,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,getFullElements,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,isAddSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,isNullSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,isTestSerialization,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,makeConfirmedCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,makeConfirmedFullCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,makeFullCollection,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,makeObject,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,resetEmpty,[],1
org.apache.commons.collections4.multimap,TestMultiValuedMapValues,resetFull,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,addSampleMappings,[final MultiValuedMap<? super K, ? super V> map],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,bulkTestAsMap,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,bulkTestMultiValuedMapEntries,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,bulkTestMultiValuedMapKeys,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,bulkTestMultiValuedMapKeySet,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,bulkTestMultiValuedMapValues,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getCompatibilityVersion,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getConfirmed,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getMap,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getSampleCountPerKey,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getSampleKeys,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getSampleKeySize,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getSampleTotalValueCount,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,getSampleValues,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,isAddSupported,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,isAllowNullKey,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,isHashSetValue,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,isTestSerialization,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,makeConfirmedMap,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,makeFullMap,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,makeKey,[final int key],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,makeObject,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,makeValue,[final int key, final int value],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,resetEmpty,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,resetFull,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,setConfirmed,[final MultiValuedMap<K, V> confirmed],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testAddMappingThroughGet,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testAsMapGet_Empty,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testAsMapGet_Full,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testAsMapRemove,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testContainsValue,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testContainsValue_Key,[],4
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testEmptyMapCompatibility,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testEntriesCollectionIterator,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testFullMapCompatibility,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testGet,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testKeyContainsValue,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testKeysBagContainsAll,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testKeysBagIterator1,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testKeysBagIterator2,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testKeySetSize,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testKeysMultiSet,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testMapEquals,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testMapIterator,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testMapIteratorRemove,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testMapIteratorUnsupportedSet,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testMultipleValues,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testMultiValuedMapIterator,[],4
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testNoMappingReturnsEmptyCol,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testPutAll_KeyIterable,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testPutAll_Map1,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testPutAll_Map2,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testRemove_KeyItem,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testRemoveAllViaEntriesIterator,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testRemoveAllViaValuesIterator,[],2
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testRemoveMappingThroughGet,[],6
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testRemoveMappingThroughGetIterator,[],4
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testRemoveViaValuesRemove,[],3
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testSize,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testSize_Key,[],4
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testSizeWithPutRemove,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testToString,[],1
org.apache.commons.collections4.multimap,AbstractMultiValuedMapTest,testValues,[],3
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,makeObject,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testArrayListValuedHashMap,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testEqualsHashCodeContract,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testListValuedMapAdd,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testListValuedMapAddViaListIterator,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testListValuedMapEqualsHashCodeContract,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testListValuedMapRemove,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testListValuedMapRemoveViaListIterator,[],2
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testTrimToSize,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testValuesListIteratorMethods,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testWrappedListAdd,[],1
org.apache.commons.collections4.multimap,ArrayListValuedHashMapTest,testWrappedListAddAll,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,isHashSetValue,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,makeConfirmedMap,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,makeObject,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testHashSetValuedHashMap_2,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testHashSetValueHashMap,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testHashSetValueHashMap_1,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testSetValuedMapAdd,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testSetValuedMapEqualsHashCodeContract,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testSetValuedMapRemove,[],1
org.apache.commons.collections4.multimap,HashSetValuedHashMapTest,testSetValuedMapRemoveViaIterator,[],2
org.apache.commons.collections4.multimap,TransformedMultiValuedMapTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,TransformedMultiValuedMapTest,makeObject,[],1
org.apache.commons.collections4.multimap,TransformedMultiValuedMapTest,testFactory_Decorate,[],1
org.apache.commons.collections4.multimap,TransformedMultiValuedMapTest,testFactory_decorateTransform,[],1
org.apache.commons.collections4.multimap,TransformedMultiValuedMapTest,testKeyTransformedMap,[],2
org.apache.commons.collections4.multimap,TransformedMultiValuedMapTest,testValueTransformedMap,[],2
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,assertMapContainsAllValues,[final MultiValuedMap<K, V> map],3
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,isAddSupported,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,isRemoveSupported,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,makeFullMap,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,makeObject,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testAddException,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testClearException,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testDecorateFactory,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testDecoratorFactoryNullMap,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testPutAllException,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testRemoveException,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testRemoveMappingException,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiable,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiableAsMap,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiableEntries,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiableKeys,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiableKeySet,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiableMapIterator,[],1
org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMapTest,testUnmodifiableValues,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testEmptyIfNull,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testEmptyUnmodifiableMultiValuedMap,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testGetCollection,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testGetValuesAsBag,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testGetValuesAsList,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testGetValuesAsSet,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testIsEmptyWithEmptyMap,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testIsEmptyWithNonEmptyMap,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testIsEmptyWithNull,[],1
org.apache.commons.collections4,MultiMapUtilsTest,testTypeSafeEmptyMultiValuedMap,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,getFullElements,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,getIterationBehaviour,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,getOtherElements,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,isAddSupported,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,isNullSupported,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,isRemoveSupported,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,isTestSerialization,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,makeFullCollection,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,makeObject,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,resetEmpty,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,resetFull,[],1
org.apache.commons.collections4.multiset,TestMultiSetUniqueSet,verify,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,bulkTestMultiSetUniqueSet,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,getCollection,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,makeConfirmedCollection,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,makeConfirmedFullCollection,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,makeFullCollection,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,makeObject,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,resetEmpty,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,resetFull,[],1
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testEmptyMultiSetCompatibility,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testFullMultiSetCompatibility,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetAdd,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetContains,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetContainsAll,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetEntrySetUpdatedToZero,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetEquals,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetEqualsHashMultiSet,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetEqualsSelf,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetHashCode,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetIterator,[],5
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetIteratorFail,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetIteratorFailDoubleRemove,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetIteratorFailNoMore,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetIteratorRemoveProtectsInvariants,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetRemove,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetRemoveAll,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetRetainAll,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetSize,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetToArray,[],2
org.apache.commons.collections4.multiset,AbstractMultiSetTest,testMultiSetToArrayPopulate,[],2
org.apache.commons.collections4.multiset,HashMultiSetTest,getCompatibilityVersion,[],1
org.apache.commons.collections4.multiset,HashMultiSetTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multiset,HashMultiSetTest,makeObject,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,decorateMultiSet,[final HashMultiSet<T> multiset, final Predicate<T> predicate],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,getCompatibilityVersion,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,getIterationBehaviour,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,makeObject,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,makeTestMultiSet,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,stringPredicate,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,testIllegalAdd,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,testIllegalDecorate,[],1
org.apache.commons.collections4.multiset,PredicatedMultiSetTest,testLegalAddRemove,[],2
